Season,TeamID,odds,pct,act_pct
2016,1463,100000,9.99000999000999e-4,8.342244786727533e-4
2016,1433,18000,0.0055248618784530384,0.004613583995311746
2016,1386,25000,0.00398406374501992,0.003326927104188948
2016,1320,55000,0.0018148820326678765,0.001515533036572461
2016,1218,200000,4.997501249375312e-4,4.1732069123009795e-4
2016,1292,999999,9.999010098000297e-5,8.349760405234142e-5
2016,NA,55000,0.0018148820326678765,0.001515533036572461
2016,1114,175000,5.711022272986865e-4,4.769038852949321e-4
2016,1277,675,0.12903225806451613,0.10774951008405498
2016,1452,2300,0.041666666666666664,0.034794112631309417
2016,1345,4000,0.024390243902439025,0.02036728544271771
2016,1112,6000,0.01639344262295082,0.013689486936908624
2016,1143,6500,0.015151515151515152,0.012652404593203426
2016,1124,8500,0.011627906976744186,0.009709984920365419
2016,1400,10000,0.009900990099009901,0.008267907951994318
2016,1371,10000,0.009900990099009901,0.008267907951994318
2016,1153,20000,0.004975124378109453,0.004154520911201124
2016,1435,22500,0.004424778761061947,0.0036949500139443633
2016,1173,30000,0.0033222591362126247,0.002774281405818691
2016,1338,35000,0.002849002849002849,0.0023790846243630375
2016,1333,40000,0.0024937655860349127,0.0020824406562379703
2016,1276,47500,0.0021008403361344537,0.001754325006620643
2016,1160,70000,0.0014265335235378032,0.0011912392341675122
2016,1403,70000,0.0014265335235378032,0.0011912392341675122
2016,1425,80000,0.0012484394506866417,0.0010425202286534659
2016,1396,80000,0.0012484394506866417,0.0010425202286534659
2016,1409,100000,9.99000999000999e-4,8.342244786727533e-4
2016,1355,100000,9.99000999000999e-4,8.342244786727533e-4
2016,1151,300000,3.332222592469177e-4,2.782601476679194e-4
2016,1233,300000,3.332222592469177e-4,2.782601476679194e-4
2016,1423,300000,3.332222592469177e-4,2.782601476679194e-4
2016,1392,400000,2.4993751562109475e-4,2.0871249766344068e-4
2016,1138,500000,1.999600079984003e-4,1.6697834496129296e-4
2016,1122,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1167,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1192,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1195,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1201,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1453,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1214,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1221,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1380,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1421,999999,9.999010098000297e-5,8.349760405234142e-5
2016,1451,999999,9.999010098000297e-5,8.349760405234142e-5
2015,1181,1000,0.09090909090909091,0.06157169785194613
2015,1458,700,0.125,0.08466108454642593
2015,1246,110,0.47619047619047616,0.3225184173197178
2015,1277,4000,0.024390243902439025,0.01651923600905872
2015,1112,850,0.10526315789473684,0.07129354488120078
2015,1211,1800,0.05263157894736842,0.03564677244060039
2015,1323,2800,0.034482758620689655,0.023354781943841635
2015,1257,6600,0.014925373134328358,0.010108786214498618
2015,1328,5000,0.0196078431372549,0.013280170124929557
2015,1455,6600,0.014925373134328358,0.010108786214498618
2015,1428,5000,0.0196078431372549,0.013280170124929557
2015,1314,4000,0.024390243902439025,0.01651923600905872
2015,1301,20000,0.004975124378109453,0.003369595404832873
2015,1462,20000,0.004975124378109453,0.003369595404832873
2015,1452,10000,0.009900990099009901,0.0067058284789248265
2015,1417,20000,0.004975124378109453,0.003369595404832873
2015,1437,800,0.1111111111111111,0.07525429737460082
2015,1438,1200,0.07692307692307693,0.05209912895164673
2015,1242,4000,0.024390243902439025,0.01651923600905872
2015,1320,8000,0.012345679012345678,0.00836158859717787
2015,1268,10000,0.009900990099009901,0.0067058284789248265
2015,1326,8000,0.012345679012345678,0.00836158859717787
2015,1139,15000,0.006622516556291391,0.004485355472658327
2015,1234,20000,0.004975124378109453,0.003369595404832873
2015,1207,10000,0.009900990099009901,0.0067058284789248265
2015,1332,30000,0.0033222591362126247,0.002250128492928264
2015,1116,15000,0.006622516556291391,0.004485355472658327
2015,1361,30000,0.0033222591362126247,0.002250128492928264
2015,1173,30000,0.0033222591362126247,0.002250128492928264
2015,1209,50000,0.001996007984031936,0.0013518736055317512
2015,1412,100000,9.99000999000999e-4,6.766120643071004e-4
2015,1153,30000,0.0033222591362126247,0.002250128492928264
2015,1235,2500,0.038461538461538464,0.026049564475823364
2015,1374,5000,0.0196078431372549,0.013280170124929557
2015,1124,6600,0.014925373134328358,0.010108786214498618
2015,1400,10000,0.009900990099009901,0.0067058284789248265
2015,1433,10000,0.009900990099009901,0.0067058284789248265
2015,1261,20000,0.004975124378109453,0.003369595404832873
2015,1208,20000,0.004975124378109453,0.003369595404832873
2015,1344,20000,0.004975124378109453,0.003369595404832873
2015,1385,20000,0.004975124378109453,0.003369595404832873
2015,1140,20000,0.004975124378109453,0.003369595404832873
2015,1172,20000,0.004975124378109453,0.003369595404832873
2015,1329,30000,0.0033222591362126247,0.002250128492928264
2015,1231,30000,0.0033222591362126247,0.002250128492928264
2015,1217,30000,0.0033222591362126247,0.002250128492928264
2015,1345,30000,0.0033222591362126247,0.002250128492928264
2015,1279,50000,0.001996007984031936,0.0013518736055317512
2015,1129,50000,0.001996007984031936,0.0013518736055317512
2015,1186,50000,0.001996007984031936,0.0013518736055317512
2015,1318,50000,0.001996007984031936,0.0013518736055317512
2015,NA,50000,0.001996007984031936,0.0013518736055317512
2015,1414,50000,0.001996007984031936,0.0013518736055317512
